"","DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted"
"2010-07-08",57.02,57.28,56.14,57.26,3333400,53.13
"2010-07-09",57.2,58.54,56.87,58.01,3693200,53.83
"2010-07-12",57.69,57.98,56.79,57.48,3252000,53.34
"2010-07-13",58.33,59.55,58.09,59.37,4090400,55.09
"2010-07-14",58.98,59.8,58.49,59.72,3625300,55.42
"2010-07-15",59.63,61.32,59.02,61.08,6389600,56.68
"2010-07-16",60.45,61.09,59.52,59.73,5054000,55.43
"2010-07-19",60.22,60.67,59.26,60.11,3005000,55.78
"2010-07-20",59.02,60.96,58.94,60.69,4363700,56.32
"2010-07-21",61.33,63,61.2,61.76,5801600,57.31
"2010-07-22",62.49,63.47,62.27,62.81,4502000,58.28
"2010-07-23",62.73,64.83,62.59,64.5,5306100,59.85
"2010-07-26",64.5,64.99,63.9,64.98,4612700,60.3
"2010-07-27",65.02,65.19,63.82,64.28,4014200,59.65
"2010-07-28",63.97,64.63,63.95,64.18,1926800,59.56
"2010-07-29",64.65,65.18,63.29,64.51,3724800,59.86
"2010-07-30",64,67.09,63.9,66.68,6414600,61.88
"2010-08-02",67.88,67.94,66.93,67.17,4823000,62.33
"2010-08-03",66.86,67.24,65.96,66.82,3461500,62.01
"2010-08-04",67,67.85,66.54,67.56,3191100,62.69
"2010-08-05",67.45,69.1,67.29,67.98,4430900,63.08
"2010-08-06",67.56,68.3,66.75,68.04,4922400,63.14
"2010-08-09",68.93,69.47,68.24,69.29,3990100,64.3
"2010-08-10",68.56,68.78,67.39,67.92,4241800,63.03
"2010-08-11",66.48,66.73,64.96,65.34,5413900,60.63
"2010-08-12",64.46,65.91,64.11,65.53,3880900,60.81
"2010-08-13",65.28,65.34,64.3,64.85,2642100,60.18
"2010-08-16",64.78,66.33,64.16,65.59,3427800,60.86
"2010-08-17",66.79,67.75,66.27,67.23,5731400,62.39
"2010-08-18",67.14,67.5,65.46,65.98,9533500,61.23
"2010-08-19",66.7,66.9,64.78,65.71,5010800,60.98
"2010-08-20",65,65.53,64.78,65.13,4123700,60.44
"2010-08-23",65.55,65.65,62.45,63.02,5788500,58.48
"2010-08-24",61.68,63.27,61.5,62.34,5831900,57.85
"2010-08-25",61.57,63.13,60.45,62.86,5771900,58.33
"2010-08-26",62.88,64.19,62.65,62.75,4808300,58.23
"2010-08-27",63.39,64.85,61.9,64.63,4832100,59.97
"2010-08-30",64.48,64.6,62.98,62.98,4068500,58.44
"2010-08-31",62.27,64.25,62.11,63.27,3569200,58.71
"2010-09-01",64.69,66.68,64.47,66.53,5450700,61.74
"2010-09-02",66.62,67.89,66.35,67.75,3747900,62.87
"2010-09-03",68.05,69.22,68,68.63,4086600,63.69
"2010-09-07",68.35,68.45,67.31,67.67,3922300,62.79
"2010-09-08",67.84,68.68,67.81,68.09,3219000,63.18
"2010-09-09",68.97,69,67.2,67.34,3211300,62.49
"2010-09-10",67.55,68.42,67.12,67.81,2868000,62.92
"2010-09-13",68.81,69.98,68.61,69.78,4380900,64.75
"2010-09-14",69.69,70.78,69.26,70.03,4381800,64.98
"2010-09-15",69.66,70.56,69.35,70.06,3740100,65.01
"2010-09-16",70.12,70.6,69.57,69.64,2627700,64.62
"2010-09-17",70.21,72.47,69.72,72.45,6501600,67.23
"2010-09-20",72.71,73.7,72.25,73.61,4694000,68.31
"2010-09-21",73.37,73.62,72.26,73.04,5821300,67.78
"2010-09-22",73.07,73.2,71.85,72.08,4396100,66.89
"2010-09-23",71.5,72.57,70.51,71.19,3911500,66.06
"2010-09-24",71.89,72.99,71.89,72.64,3830800,67.41
"2010-09-27",72.85,72.94,71.9,72.1,2731400,66.91
"2010-09-28",71.93,71.99,70.43,71.59,4666400,66.71
"2010-09-29",71.27,72.29,70.85,71.73,3121300,66.84
"2010-09-30",72.08,72.29,69.42,69.78,6941400,65.02
"2010-10-01",69.15,69.65,68.42,68.57,8339400,63.9
"2010-10-04",68.3,68.85,67.67,68.62,4385500,63.94
"2010-10-05",69.42,71.89,69.42,71.3,4774300,66.44
"2010-10-06",71.1,72.53,71.1,71.96,3651000,67.05
"2010-10-07",72.43,72.5,70.85,71.9,2694300,67
"2010-10-08",74.11,76.83,74.11,75.35,10645300,70.21
"2010-10-11",76.1,76.17,74.47,75.31,3279000,70.18
"2010-10-12",75.19,75.55,73.88,74.66,4244100,69.57
"2010-10-13",75.5,76,75.24,75.28,4168000,70.15
"2010-10-14",75.19,75.72,74.2,75.09,3280900,69.97
"2010-10-15",76.05,76.31,75.27,76.16,5321200,70.97
"2010-10-18",76.12,76.63,75.66,76.05,3132100,70.87
"2010-10-19",74.63,75.8,73.63,74.92,5163700,69.81
"2010-10-20",75.11,77.15,74.75,76.44,4081000,71.23
"2010-10-21",77.02,77.72,75.92,77.05,4372500,71.8
"2010-10-22",76.75,77.29,76.5,77.25,3320800,71.98
"2010-10-25",77.99,78.89,77.14,77.24,3742400,71.97
"2010-10-26",76.89,77.44,76.25,76.42,2752300,71.21
"2010-10-27",75.9,75.91,74.22,75.84,4183300,70.67
"2010-10-28",76.37,76.86,74.59,75.5,3018200,70.35
"2010-10-29",75.02,77.09,75.02,76.8,2567100,71.56
"2010-11-01",77.46,77.94,75.72,76.34,2707200,71.14
"2010-11-02",77.36,78.34,76.86,77.34,2984600,72.07
"2010-11-03",77.49,77.58,76.2,77.52,2485400,72.24
"2010-11-04",78.32,79.26,77.69,79.18,3338300,73.78
"2010-11-05",79.34,79.53,78.62,79.1,2282200,73.71
"2010-11-08",78.95,79.02,77.9,78.67,2343600,73.31
"2010-11-09",79.21,79.66,77.47,77.87,3617800,72.56
"2010-11-10",78.17,79.14,77.6,78.92,3057700,73.54
"2010-11-11",78.2,78.92,78.05,78.79,4440400,73.42
"2010-11-12",78.19,78.84,76.06,76.86,5650000,71.62
"2010-11-15",77.07,77.75,76.43,76.48,3084500,71.27
"2010-11-16",75.88,76.01,74.13,75.7,4361600,70.54
"2010-11-17",75.76,76.23,75.08,76,2155600,70.82
"2010-11-18",77.26,78.19,76.89,77.28,3597000,72.01
"2010-11-19",77.67,78.15,76.81,77.98,4068300,72.66
"2010-11-22",77.16,77.74,76.2,77.25,4049500,71.98
"2010-11-23",76.22,76.76,75.52,76.34,4195700,71.14
"2010-11-24",76.23,77.36,75.67,76.23,8469300,71.03
"2010-11-26",75.69,76.3,75.26,76,1750100,70.82
"2010-11-29",76.03,76.45,75.18,75.18,5992300,70.05
"2010-11-30",74.94,75.14,74.06,74.7,5376600,69.61
"2010-12-01",75.89,76.22,75.23,76.14,4969500,70.95
"2010-12-02",76.24,78.58,76.16,78.3,5231700,72.96
"2010-12-03",77.57,78.55,77.52,78.31,2751700,72.97
"2010-12-06",78.45,79.14,77.71,79.04,3191900,73.65
"2010-12-07",79.9,82.5,79.82,81.42,8160100,75.87
"2010-12-08",81.53,81.73,79.47,80.61,5331300,75.11
"2010-12-09",81.44,81.44,79.95,80.55,3565100,75.06
"2010-12-10",80.86,82.48,80.44,82.14,4063100,76.54
"2010-12-13",82.99,82.99,81.89,81.91,3915700,76.33
"2010-12-14",81.92,82.99,81.65,82.54,3522300,76.91
"2010-12-15",82.23,83.39,81.36,81.56,3957000,76
"2010-12-16",82.11,82.46,81.1,82.28,2944700,76.67
"2010-12-17",82.26,82.33,81.5,81.55,3370400,75.99
"2010-12-20",81.7,82.67,81.61,82.57,2188600,76.94
"2010-12-21",82.73,84.85,82.62,84.46,3698100,78.7
"2010-12-22",84.48,84.67,83.54,83.95,2230900,78.23
"2010-12-23",83.98,83.98,83.31,83.58,1685000,77.88
"2010-12-27",83.24,83.76,82.93,83.57,1489200,77.87
"2010-12-28",83.81,83.98,83,83.54,1643500,77.84
"2010-12-29",83.61,83.81,83.31,83.31,1511600,77.96
"2010-12-30",83.36,83.85,83.05,83.3,1269500,77.95
"2010-12-31",83.25,83.29,82.75,83.05,1187900,77.71
"2011-01-03",83.93,84.75,83.46,83.59,3005900,78.22
"2011-01-04",84,84.08,81.8,83.02,3117300,77.69
"2011-01-05",82.42,84.64,82.28,84.24,3020600,78.83
"2011-01-06",84.41,84.68,83.46,84.25,3527500,78.84
"2011-01-07",84.42,85.3,83.3,84.34,4061300,78.92
"2011-01-10",84.69,85.3,83.65,84.58,2958600,79.15
"2011-01-11",85.19,86.65,85.19,85.66,3357700,80.16
"2011-01-12",86.56,87.74,86.54,87.45,3283900,81.83
"2011-01-13",89.24,89.97,88.75,89.47,6100300,83.72
"2011-01-14",89.47,89.87,88.83,89.52,4103300,83.77
"2011-01-18",89.69,91.63,89.69,90.6,4488700,84.78
"2011-01-19",90.5,91.28,88.78,89.4,4851800,83.66
"2011-01-20",89.03,90,86.89,89.26,4193200,83.52
"2011-01-21",90.38,90.64,88.64,89.24,3258300,83.51
"2011-01-24",89.47,90.42,88.91,90.12,2422900,84.33
"2011-01-25",89.56,90.24,88.24,89.39,3156400,83.65
"2011-01-26",89.94,91.39,89.55,90.99,3254700,85.14
"2011-01-27",91.4,91.42,90.01,90.98,3635000,85.13
"2011-01-28",91.26,91.89,88.68,88.91,3367700,83.2
"2011-01-31",88.38,91.35,88.38,90.9,4373400,85.06
"2011-02-01",91.83,93.5,91.42,92.96,5620000,86.99
"2011-02-02",92.87,94.24,92.87,94.09,4332600,88.04
"2011-02-03",93.9,94.1,92.37,93.48,3496000,87.47
"2011-02-04",93.51,93.92,92.62,93.21,3202300,87.22
"2011-02-07",93.64,94.61,93.24,94.14,2768800,88.09
"2011-02-08",94.29,94.29,93.01,93.49,2675300,87.48
"2011-02-09",94.15,94.74,93.2,93.95,3220400,87.91
"2011-02-10",93.63,94.69,93.39,94.52,2498400,88.45
"2011-02-11",94.15,95.5,94.01,95.42,2560000,89.29
"2011-02-14",95.81,95.9,94.67,94.76,3904900,88.67
"2011-02-15",94.58,94.75,93.09,93.62,4641900,87.6
"2011-02-16",97.2,97.36,94.02,95.86,12385200,89.7
"2011-02-17",96.2,96.22,94.65,95.26,4663800,89.14
"2011-02-18",94.93,95.08,93.84,95,5227800,88.9
"2011-02-22",93.6,94.89,90.94,91,5469600,85.15
"2011-02-23",91.44,91.44,86.23,88.26,10405500,82.59
"2011-02-24",88.5,91.17,87.65,88.91,6684100,83.2
"2011-02-25",91.84,92,90.41,90.49,6145100,84.68
"2011-02-28",91.64,91.74,89.93,90.15,5112400,84.36
"2011-03-01",90.75,91,88.33,89.06,5464800,83.34
"2011-03-02",88.76,90.67,88.7,89.55,4184300,83.8
"2011-03-03",90.87,93.16,90.43,92.63,4846300,86.68
"2011-03-04",92.73,93.06,91.11,92.35,3610400,86.42
"2011-03-07",92.91,93.15,89.94,90.37,4207200,84.56
"2011-03-08",90.58,92.1,88.9,91.51,4183100,85.63
"2011-03-09",90.42,90.64,89,89.82,4702100,84.05
"2011-03-10",88.01,89,86.1,87.55,5686400,81.92
"2011-03-11",85.88,88,84.59,87.79,6210200,82.15
"2011-03-14",87.72,88.13,86.44,87.63,3922600,82
"2011-03-15",84.9,88.03,84.27,87.68,4658900,82.05
"2011-03-16",87.89,88.91,85.99,86.91,5499800,81.33
"2011-03-17",88.75,90.26,88,89.38,5865500,83.64
"2011-03-18",91.08,91.48,89.67,90.1,5313300,84.31
"2011-03-21",91.48,92.46,91.36,91.61,4474100,85.72
"2011-03-22",91.77,91.77,90.16,91.05,3614100,85.2
"2011-03-23",90.75,91.57,90.12,91.43,3152800,85.56
"2011-03-24",92.09,93.39,91.25,93.23,3758800,87.24
"2011-03-25",93.4,94.94,92.7,94.24,3956500,88.18
"2011-03-28",94.67,94.98,93.27,93.3,3361300,87.31
"2011-03-29",93.22,94.02,91.75,93.95,4336400,88.24
"2011-03-30",94.8,94.92,93.88,94.45,3351800,88.71
"2011-03-31",94.73,96.98,94.65,96.89,6140400,91.01
"2011-04-01",97.6,99.8,97.54,98.6,6490900,92.61
"2011-04-04",99.04,99.54,98.52,99.24,2974400,93.21
"2011-04-05",98.92,99.06,97.98,98.21,3149700,92.25
"2011-04-06",98.66,98.66,96.51,97.01,3613100,91.12
"2011-04-07",96.67,98.12,96.05,96.47,3671900,90.61
"2011-04-08",97.08,97.67,95.13,95.93,3018600,90.1
"2011-04-11",95.9,96.18,94.71,94.99,3615800,89.22
"2011-04-12",94.07,94.29,92.86,93.45,4038800,87.77
"2011-04-13",94.57,94.71,92.69,93.58,2816500,87.9
"2011-04-14",92.94,94.37,92.61,94.25,2813600,88.53
"2011-04-15",94.32,94.49,93.19,93.76,3986500,88.07
"2011-04-18",92.53,92.53,90.65,91.53,4715800,85.97
"2011-04-19",92.35,92.58,91.03,92.38,3775200,86.77
"2011-04-20",94.48,94.64,93.39,93.89,3685800,88.19
"2011-04-21",94.58,95.37,94.02,95.25,3026100,89.47
"2011-04-25",95.2,95.5,94.2,94.72,1945200,88.97
"2011-04-26",96.54,97.78,96.03,97,4800000,91.11
"2011-04-27",97.08,97.26,94.65,96.76,3509500,90.88
"2011-04-28",96.41,96.84,95.46,95.91,2668100,90.09
"2011-04-29",96.8,97.55,95.87,97.5,3856900,91.58
"2011-05-02",98.22,98.3,96.87,97.39,4282400,91.48
"2011-05-03",97.28,97.28,94.79,94.98,4142700,89.21
"2011-05-04",95.06,95.5,91.72,93.03,4679300,87.38
"2011-05-05",91.94,93.08,91,91.54,4612100,85.98
"2011-05-06",93.52,94.17,91.51,91.53,5191700,85.97
"2011-05-09",91.59,93.54,91.54,92.8,3254800,87.16
"2011-05-10",93.71,94.61,93.32,94.49,3600400,88.75
"2011-05-11",93.78,93.94,90.81,91.29,6537600,85.75
"2011-05-12",90.81,91.18,89.1,90.36,4656600,84.87
"2011-05-13",90.28,90.59,87.57,87.72,6757500,82.39
"2011-05-16",87.33,89.45,86.63,88.13,4933000,82.78
"2011-05-17",87.3,88.1,86.16,86.96,6083000,81.68
"2011-05-18",86,86.67,84.65,86.5,12671600,81.25
"2011-05-19",86.86,87.73,85.88,86.04,7202600,80.81
"2011-05-20",85.75,85.95,84.27,84.75,5995700,79.6
"2011-05-23",83.02,83.47,82.25,83.06,6543700,78.02
"2011-05-24",83.8,84.76,83.42,83.45,5391100,78.38
"2011-05-25",84.71,85.14,82.51,84.71,4635400,79.57
"2011-05-26",84.61,85.3,84,84.94,3936500,79.78
"2011-05-27",85.38,86.3,85.26,85.74,3538400,80.53
"2011-05-31",87.06,87.15,85.05,86.08,4736600,80.85
"2011-06-01",85.5,85.89,82.73,82.76,5797000,77.73
"2011-06-02",83.45,84.68,83.17,84.23,6042800,79.11
"2011-06-03",82.31,83.65,81.52,82.2,5352300,77.21
"2011-06-06",82.12,82.73,81.34,81.7,3897700,76.74
"2011-06-07",82.25,82.29,81.1,81.21,3679300,76.28
"2011-06-08",80.98,81.2,79.61,79.96,6612200,75.1
"2011-06-09",81.23,82.79,80.87,82,6933400,77.02
"2011-06-10",81.78,82.51,80.75,81.8,6783700,76.83
"2011-06-13",80.2,82.14,79.77,80.2,4821600,75.33
"2011-06-14",81.55,82.66,80.9,82,4483900,77.02
"2011-06-15",81.36,82.18,80.09,80.21,4537800,75.34
"2011-06-16",80.1,80.84,78.23,79.27,5510200,74.46
"2011-06-17",80.48,80.53,78.3,78.53,5970100,73.76
"2011-06-20",78.28,80.09,77.81,80.06,4328200,75.2
"2011-06-21",80.69,82.44,80.3,82.13,4298700,77.14
"2011-06-22",82.19,83,81.5,81.57,4882900,76.62
"2011-06-23",79.85,81.84,78.8,81.73,5785400,76.77
"2011-06-24",81.66,81.7,79.78,79.98,4673000,75.12
"2011-06-27",80.15,81.06,79.96,80.69,3177200,75.79
"2011-06-28",80.84,82,80.5,81.95,3153000,77.37
"2011-06-29",82.59,82.99,81.78,82.43,6328700,77.82
"2011-06-30",81.69,82.95,80.31,82.45,7497600,77.84
"2011-07-01",82.2,84.73,81.71,84.54,5947800,79.81
"2011-07-05",84.76,85.97,84.5,84.84,4819600,80.09
"2011-07-06",84.77,85.14,83.75,84.59,4070000,79.86
"2011-07-07",85.45,87.12,85.31,86.44,6305100,81.61
"2011-07-08",84.63,86.31,84.3,86.11,5412000,81.29
"2011-07-11",84.96,85.2,83.02,83.49,4866500,78.82
"2011-07-12",82.89,83.15,81.5,81.65,7589600,77.08
"2011-07-13",82.53,83.65,81.76,81.89,4834400,77.31
"2011-07-14",82.1,82.91,80.77,81.43,4976800,76.88
"2011-07-15",81.81,82.11,80.51,81.69,4540700,77.12
"2011-07-18",81.22,81.49,79.2,79.8,6235300,75.34
"2011-07-19",80.75,81.46,79.93,80.88,4756700,76.36
"2011-07-20",81.63,81.63,80.38,80.48,3511400,75.98
"2011-07-21",81.18,82.66,80.6,82.3,5251100,77.7
"2011-07-22",81.13,81.48,80.25,81.24,4624400,76.7
"2011-07-25",80.29,82.54,80.14,81.89,4019800,77.31
"2011-07-26",82.49,82.49,80.82,80.9,3769000,76.38
"2011-07-27",80.3,80.38,78.31,79.42,7382200,74.98
"2011-07-28",79.45,80.63,79.12,79.39,6089800,74.95
"2011-07-29",78.14,79.59,77.79,78.51,5197900,74.12
"2011-08-01",81.11,81.14,77.55,78.72,5108300,74.32
"2011-08-02",78.36,79.9,76.82,76.82,6441600,72.52
"2011-08-03",77.34,77.69,74.54,77.07,6289100,72.76
"2011-08-04",75.91,75.91,72.37,72.41,8001800,68.36
"2011-08-05",73.49,74.3,70.5,72.66,9047300,68.6
"2011-08-08",69.28,70.74,66.81,67.05,8852300,63.3
"2011-08-09",69.14,70.98,66.06,70.93,8675500,66.96
"2011-08-10",69.5,70.53,67.58,67.99,7040800,64.19
"2011-08-11",68.78,74.57,68.71,73.48,10600800,69.37
"2011-08-12",75.69,75.92,73.88,74.97,5923200,70.78
"2011-08-15",75.78,76.6,75.37,76.5,4690300,72.22
"2011-08-16",75.67,75.89,74.23,75.16,4652100,70.96
"2011-08-17",73.45,75.49,73,74.26,11444200,70.11
"2011-08-18",71.31,71.32,68.89,70.15,8715700,66.23
"2011-08-19",69.18,72.3,68.97,69.01,7352000,65.15
"2011-08-22",70.74,70.97,69.6,70,7311800,66.08
"2011-08-23",70.48,72.7,70.01,72.66,5259300,68.6
"2011-08-24",72.54,75.19,72.05,75.1,5586100,70.9
"2011-08-25",75.51,76,72.77,73.06,5315800,68.97
"2011-08-26",72.35,76.33,71.44,76.03,5451700,71.78
"2011-08-29",77.62,79.06,77.14,78.91,4783300,74.5
"2011-08-30",78.38,80.73,77.8,80.11,6183700,75.63
"2011-08-31",81,82.56,79.73,80.82,6896100,76.3
"2011-09-01",80.73,82.22,79.64,79.89,4947100,75.42
"2011-09-02",77.52,79.16,77.12,78.03,4078600,73.67
"2011-09-06",74.98,77.41,74.21,77.14,4998000,72.83
"2011-09-07",78.97,79.48,78.1,79.35,4133100,74.91
"2011-09-08",78.42,79.01,76.78,77.26,5212000,72.94
"2011-09-09",76.22,76.69,74.38,75.26,6061300,71.05
"2011-09-12",74.12,75.82,72.68,75.04,5696100,70.84
"2011-09-13",75.25,77.1,74.81,76.56,4681000,72.28
"2011-09-14",77.14,78.38,74.56,77.29,5228200,72.97
"2011-09-15",78.45,78.98,77.41,78.64,4724800,74.24
"2011-09-16",79.14,79.22,77.44,78.02,4968800,73.66
"2011-09-19",76.57,77.73,75.15,77.19,4142500,72.87
"2011-09-20",77.66,78.29,75.98,75.98,3641000,71.73
"2011-09-21",75.92,76.42,72.82,72.82,4565700,68.75
"2011-09-22",69.71,70.24,67.1,68.59,8937300,64.75
"2011-09-23",68.27,69.12,66.88,67.47,7114400,63.7
"2011-09-26",68.36,68.6,66,68.44,6157000,64.61
"2011-09-27",70.38,71.46,69.02,69.48,5059800,65.59
"2011-09-28",69.48,70.32,67.3,67.42,4949200,64.03
"2011-09-29",68.86,69.07,66.13,68.04,4434200,64.62
"2011-09-30",66.84,66.94,64.56,64.57,6281900,61.32
"2011-10-03",63.9,64.73,61.63,61.72,7637000,58.61
"2011-10-04",60.73,63.62,59.92,63.48,8600000,60.29
"2011-10-05",63.74,66.46,63.1,66.16,5073200,62.83
"2011-10-06",65.78,67.22,64.58,66.57,5691600,63.22
"2011-10-07",67.08,67.22,65,65.7,5400200,62.39
"2011-10-10",67.76,69.58,67.52,69.38,4711700,65.89
"2011-10-11",69.64,72.37,68.84,71.68,7753500,68.07
"2011-10-12",72.05,72.93,69.71,71.05,6456600,67.47
"2011-10-13",70.79,71.47,68.41,69.8,8142500,66.29
"2011-10-14",70.89,71.56,69.6,71.39,4189700,67.8
"2011-10-17",71.09,71.39,69.18,69.57,3774900,66.07
"2011-10-18",69.48,70.59,68.51,70.13,6713900,66.6
"2011-10-19",70.22,71.03,68.7,69.11,4385200,65.63
"2011-10-20",69.38,69.64,67.78,69.25,4571900,65.76
"2011-10-21",70.48,72.23,69.9,72.23,5678500,68.59
"2011-10-24",73.74,75.01,73.36,74.55,5347600,70.8
"2011-10-25",73.76,74.59,71.67,73.12,4444200,69.44
"2011-10-26",74,74.28,72.25,73.93,3941500,70.21
"2011-10-27",76.85,78.75,76.85,77.74,6253000,73.83
"2011-10-28",77.17,78.99,77.17,78.67,4644900,74.71
"2011-10-31",77.08,77.69,75.87,75.9,3905500,72.08
"2011-11-01",72.62,75.3,71.76,73.7,6488100,69.99
"2011-11-02",75.05,75.61,73.13,74.07,5008500,70.34
"2011-11-03",75.14,76.04,74.06,75.73,4442200,71.92
"2011-11-04",75.31,75.87,73.4,75.39,3087200,71.6
"2011-11-07",75.04,76.01,74.04,75.15,3369500,71.37
"2011-11-08",75.42,76,74.5,75.63,5699500,71.82
"2011-11-09",73.75,74.83,72.39,72.78,5151700,69.12
"2011-11-10",73.73,74.2,72.4,73.58,3584300,69.88
"2011-11-11",74.12,76.64,74.06,75.79,3620400,71.98
"2011-11-14",75.9,76.57,74.14,74.7,3463300,70.94
"2011-11-15",74.68,76.63,74.48,76.33,3367600,72.49
"2011-11-16",75.53,78.52,75.46,76.43,4978400,72.58
"2011-11-17",76.76,77.09,74.3,75.02,4210300,71.24
"2011-11-18",75.56,75.66,74,74.27,3089000,70.53
"2011-11-21",72.84,73.15,71.52,72.68,3830800,69.02
"2011-11-22",72.07,72.4,70.52,71.92,5891500,68.3
"2011-11-23",75.57,75.98,73.59,74.72,12085500,70.96
"2011-11-25",74.64,75.5,73.62,73.64,2278200,69.93
"2011-11-28",76.13,76.56,75.59,76.5,5387300,72.65
"2011-11-29",76.57,77.15,75.74,75.84,4495600,72.02
"2011-11-30",78.26,79.3,78.21,79.25,6284400,75.26
"2011-12-01",78.65,79.42,77.92,78.73,3341400,74.77
"2011-12-02",79.49,79.7,76.85,77.69,5226900,73.78
"2011-12-05",78.97,78.97,77.5,78.14,3554100,74.21
"2011-12-06",78.15,79.03,77.25,78.38,3512300,74.44
"2011-12-07",77.61,79.25,77.03,78.91,4639400,74.94
"2011-12-08",78.55,79.47,76.72,76.88,4023500,73.01
"2011-12-09",76.75,78.6,76.75,78.34,2838200,74.4
"2011-12-12",77.47,77.58,76,76.97,3203800,73.1
"2011-12-13",77.38,77.81,74.56,75.22,5101400,71.43
"2011-12-14",74.39,75.31,73.23,73.81,4542600,70.1
"2011-12-15",74.95,75.11,73.4,73.72,3765500,70.01
"2011-12-16",74.3,75.5,73.31,73.65,4979300,69.94
"2011-12-19",74.18,74.73,73.28,73.56,3251000,69.86
"2011-12-20",74.64,76.75,74.49,76.64,3360000,72.78
"2011-12-21",76.75,77.38,75.57,76.92,3802900,73.05
"2011-12-22",76.98,78.09,76.98,77.76,3037700,73.85
"2011-12-23",78.46,78.69,77.87,78.69,2301700,74.73
"2011-12-27",78.41,78.83,78.21,78.44,1712000,74.49
"2011-12-28",78.12,78.35,76.79,76.92,2416600,73.43
"2011-12-29",76.95,77.84,76.79,77.59,2102700,74.07
"2011-12-30",77.39,78.22,77.35,77.35,1481200,73.84
"2012-01-03",79.12,79.99,78.84,79.31,3317300,75.71
"2012-01-04",79.13,81.1,79.13,80.47,4381900,76.82
"2012-01-05",80.45,81.75,80.12,81.64,3498500,77.94
"2012-01-06",82,82.57,81.14,82.3,3839500,78.57
"2012-01-09",82.62,82.97,82.22,82.73,3501300,78.98
"2012-01-10",83.78,84,82.64,83.75,4850400,79.95
"2012-01-11",83.41,84.66,83.11,84.5,3591400,80.67
"2012-01-12",83.47,84.85,82.66,84.44,4715900,80.61
"2012-01-13",83.88,84.82,83.17,84.66,3036100,80.82
"2012-01-17",85.11,85.64,84.74,84.91,3729300,81.06
"2012-01-18",84.89,86.22,84.32,86.22,3322500,82.31
"2012-01-19",86.3,87.13,85.67,86.94,3736700,83
"2012-01-20",86.54,87.09,86.4,87.04,2626800,83.09
"2012-01-23",87.19,87.9,86.68,86.9,4021500,82.96
"2012-01-24",85.52,86.61,84.48,86.42,5341700,82.5
"2012-01-25",86.37,87.98,85.48,87.76,5457100,83.78
"2012-01-26",88.21,88.89,87.38,87.66,5098800,83.69
"2012-01-27",87.41,88.33,87.09,87.99,3370200,84
"2012-01-30",86.83,87.6,86.34,87.41,3101700,83.45
"2012-01-31",87.9,88.19,85.37,86.15,4364400,82.24
"2012-02-01",87.27,87.6,86.5,86.92,2868400,82.98
"2012-02-02",87.1,87.93,86.76,87.42,2638000,83.46
"2012-02-03",88.3,88.98,87.92,88.4,4070800,84.39
"2012-02-06",87.71,88.2,87.12,87.82,2810700,83.84
"2012-02-07",87.53,88.12,86.79,87.94,2110900,83.95
"2012-02-08",88.26,88.75,87.86,88.5,3060800,84.49
"2012-02-09",88.7,88.95,87.66,87.93,3479100,83.94
"2012-02-10",87.23,87.58,86.37,87.55,2779300,83.58
"2012-02-13",88.85,88.97,88,88.68,3735500,84.66
"2012-02-14",88.59,89.7,87.9,89.05,4420900,85.01
"2012-02-15",87.19,87.64,84.04,84.28,11666300,80.46
"2012-02-16",84.26,84.26,82.52,83.11,9176600,79.34
"2012-02-17",83.67,84.12,83.23,83.87,4364400,80.07
"2012-02-21",84.22,84.75,83.78,84.19,3709300,80.37
"2012-02-22",84.38,85.03,84.06,84.37,2516200,80.54
"2012-02-23",84.06,84.42,83.45,84.1,2771900,80.29
"2012-02-24",84.13,84.4,83.09,83.27,2964000,79.49
"2012-02-27",82.94,83.84,82.19,83.39,2512600,79.61
"2012-02-28",83.45,84.1,83.18,83.33,2515100,79.55
"2012-02-29",83.72,83.99,82.43,82.93,3176300,79.17
"2012-03-01",83,83.75,82.76,83.08,2905200,79.31
"2012-03-02",82.88,83.15,81.93,82.28,2674900,78.55
"2012-03-05",82.1,82.17,80.52,81.83,3946600,78.12
"2012-03-06",80.3,80.67,78.69,79.21,5799000,75.62
"2012-03-07",79.81,79.98,78.8,79.21,4118600,75.62
"2012-03-08",79.87,80.59,79.09,80.38,4843700,76.74
"2012-03-09",80.51,80.9,79.95,80.17,3542500,76.54
"2012-03-12",80.28,80.28,79,79.46,2878300,75.86
"2012-03-13",79.91,81.83,79.68,81.66,4713300,77.96
"2012-03-14",81.91,82.03,80.92,81.59,3493400,77.89
"2012-03-15",81.93,82.09,81.11,81.64,3251200,77.94
"2012-03-16",81.84,83.25,81.81,83.22,6215700,79.45
"2012-03-19",82.78,83.84,82.66,83.16,3044000,79.39
"2012-03-20",82.68,82.79,81.77,82.39,3169100,78.65
"2012-03-21",82.49,82.64,81.65,81.99,3777700,78.27
"2012-03-22",81.17,81.29,79.6,80.43,4120600,76.78
"2012-03-23",80.15,81.26,79.81,80.84,3047900,77.17
"2012-03-26",82.32,83,82.09,82.78,5006500,79.03
"2012-03-27",83.02,83.34,82.31,82.4,3750600,78.66
"2012-03-28",82.11,82.12,79.96,80.36,3994800,77.15
"2012-03-29",79.91,80.67,79.49,80.49,3636000,77.27
"2012-03-30",81.18,81.68,80.5,80.9,4211700,77.67
"2012-04-02",80.62,82.72,80.51,82.19,3509700,78.9
